SKU,target_month,predicted_qty,mae,rmse,mape,model_version,trained_at
FWD305,2025-12,67.62,64.26,105.74,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305,2026-01,0.0,64.26,105.74,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305,2026-02,17.82,64.26,105.74,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305,2026-03,26.12,64.26,105.74,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305,2026-04,31.66,64.26,105.74,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305,2026-05,51.68,64.26,105.74,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305S,2025-12,91.64,32.21,57.43,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305S,2026-01,15.67,32.21,57.43,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305S,2026-02,8.74,32.21,57.43,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305S,2026-03,21.21,32.21,57.43,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305S,2026-04,0.0,32.21,57.43,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305S,2026-05,0.0,32.21,57.43,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305Y,2025-12,44.54,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305Y,2026-01,4.04,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305Y,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305Y,2026-03,28.58,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305Y,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD305Y,2026-05,2.31,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306,2025-12,61.96,179.74,209.58,0.9382,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306,2026-01,9.74,179.74,209.58,0.9382,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306,2026-02,0.0,179.74,209.58,0.9382,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306,2026-03,51.27,179.74,209.58,0.9382,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306,2026-04,0.22,179.74,209.58,0.9382,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306,2026-05,5.29,179.74,209.58,0.9382,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306B,2025-12,16.23,51.75,57.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306B,2026-01,0.0,51.75,57.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306B,2026-02,0.0,51.75,57.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306B,2026-03,0.0,51.75,57.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306B,2026-04,0.0,51.75,57.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306B,2026-05,0.0,51.75,57.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306C,2025-12,0.13,193.94,303.51,0.9986,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306C,2026-01,31.74,193.94,303.51,0.9986,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306C,2026-02,7.45,193.94,303.51,0.9986,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306C,2026-03,0.0,193.94,303.51,0.9986,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306C,2026-04,0.0,193.94,303.51,0.9986,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306C,2026-05,0.0,193.94,303.51,0.9986,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306S,2025-12,0.38,1.17,2.19,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306S,2026-01,0.0,1.17,2.19,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306S,2026-02,0.0,1.17,2.19,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306S,2026-03,0.0,1.17,2.19,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306S,2026-04,0.0,1.17,2.19,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306S,2026-05,0.0,1.17,2.19,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306WR,2025-12,0.0,5.36,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306WR,2026-01,0.0,5.36,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306WR,2026-02,0.0,5.36,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306WR,2026-03,0.0,5.36,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306WR,2026-04,0.0,5.36,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD306WR,2026-05,0.0,5.36,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307,2025-12,1.05,20.0,33.32,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307,2026-01,0.0,20.0,33.32,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307,2026-02,4.92,20.0,33.32,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307,2026-03,39.97,20.0,33.32,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307,2026-04,0.0,20.0,33.32,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307,2026-05,0.0,20.0,33.32,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307B,2025-12,0.0,5.66,11.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307B,2026-01,0.0,5.66,11.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307B,2026-02,0.0,5.66,11.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307B,2026-03,0.0,5.66,11.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307B,2026-04,0.0,5.66,11.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307B,2026-05,0.0,5.66,11.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307Y,2025-12,0.38,1.73,2.45,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307Y,2026-01,0.0,1.73,2.45,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307Y,2026-02,0.0,1.73,2.45,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307Y,2026-03,0.0,1.73,2.45,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307Y,2026-04,0.0,1.73,2.45,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD307Y,2026-05,0.0,1.73,2.45,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD308,2025-12,2.07,71.51,85.5,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD308,2026-01,0.0,71.51,85.5,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD308,2026-02,0.0,71.51,85.5,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD308,2026-03,0.0,71.51,85.5,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD308,2026-04,0.0,71.51,85.5,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD308,2026-05,0.0,71.51,85.5,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD308WR,2025-12,0.24,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD308WR,2026-01,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD308WR,2026-02,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD308WR,2026-03,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD308WR,2026-04,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD308WR,2026-05,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3112,2025-12,77.22,213.86,260.48,7.9851,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3112,2026-01,5.57,213.86,260.48,7.9851,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3112,2026-02,25.27,213.86,260.48,7.9851,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3112,2026-03,94.62,213.86,260.48,7.9851,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3112,2026-04,13.84,213.86,260.48,7.9851,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3112,2026-05,55.32,213.86,260.48,7.9851,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD320,2025-12,9.39,20.11,28.05,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD320,2026-01,0.0,20.11,28.05,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD320,2026-02,0.0,20.11,28.05,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD320,2026-03,0.0,20.11,28.05,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD320,2026-04,0.0,20.11,28.05,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD320,2026-05,0.0,20.11,28.05,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD320K,2025-12,0.0,124.36,244.34,0.9236,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD320K,2026-01,30.38,124.36,244.34,0.9236,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD320K,2026-02,0.36,124.36,244.34,0.9236,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD320K,2026-03,19.26,124.36,244.34,0.9236,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD320K,2026-04,58.46,124.36,244.34,0.9236,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD320K,2026-05,0.0,124.36,244.34,0.9236,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD322,2025-12,7.22,45.81,65.02,1.9903,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD322,2026-01,10.0,45.81,65.02,1.9903,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD322,2026-02,0.0,45.81,65.02,1.9903,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD322,2026-03,48.99,45.81,65.02,1.9903,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD322,2026-04,0.0,45.81,65.02,1.9903,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD322,2026-05,11.07,45.81,65.02,1.9903,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323,2025-12,3.29,21.22,35.51,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323,2026-01,0.0,21.22,35.51,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323,2026-02,0.0,21.22,35.51,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323,2026-03,0.0,21.22,35.51,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323,2026-04,0.0,21.22,35.51,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323,2026-05,0.0,21.22,35.51,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323WR,2025-12,0.0,2.43,3.75,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323WR,2026-01,0.0,2.43,3.75,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323WR,2026-02,0.0,2.43,3.75,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323WR,2026-03,0.0,2.43,3.75,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323WR,2026-04,0.0,2.43,3.75,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323WR,2026-05,0.0,2.43,3.75,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323Y,2025-12,0.0,5.6,11.41,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323Y,2026-01,0.0,5.6,11.41,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323Y,2026-02,0.0,5.6,11.41,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323Y,2026-03,0.0,5.6,11.41,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323Y,2026-04,0.0,5.6,11.41,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD323Y,2026-05,0.0,5.6,11.41,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD325,2025-12,86.05,95.47,128.03,24.4957,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD325,2026-01,0.0,95.47,128.03,24.4957,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD325,2026-02,47.49,95.47,128.03,24.4957,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD325,2026-03,28.45,95.47,128.03,24.4957,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD325,2026-04,65.69,95.47,128.03,24.4957,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD325,2026-05,59.61,95.47,128.03,24.4957,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD330,2025-12,105.39,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD330,2026-01,164.01,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD330,2026-02,63.84,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD330,2026-03,60.38,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD330,2026-04,83.83,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD330,2026-05,8.6,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3302,2025-12,6.24,31.01,50.91,0.5388,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3302,2026-01,0.0,31.01,50.91,0.5388,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3302,2026-02,0.0,31.01,50.91,0.5388,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3302,2026-03,0.0,31.01,50.91,0.5388,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3302,2026-04,0.0,31.01,50.91,0.5388,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3302,2026-05,124.28,31.01,50.91,0.5388,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3307A,2025-12,48.68,47.63,76.56,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3307A,2026-01,0.0,47.63,76.56,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3307A,2026-02,0.0,47.63,76.56,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3307A,2026-03,0.0,47.63,76.56,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3307A,2026-04,0.0,47.63,76.56,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3307A,2026-05,0.0,47.63,76.56,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3500,2025-12,0.76,29.32,51.93,0.1673,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3500,2026-01,0.0,29.32,51.93,0.1673,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3500,2026-02,0.0,29.32,51.93,0.1673,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3500,2026-03,0.96,29.32,51.93,0.1673,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3500,2026-04,0.0,29.32,51.93,0.1673,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3500,2026-05,1.91,29.32,51.93,0.1673,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3500E,2025-12,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3500E,2026-01,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3500E,2026-02,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3500E,2026-03,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3500E,2026-04,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3500E,2026-05,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3502,2025-12,23.25,27.71,31.68,1.0233,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3502,2026-01,20.99,27.71,31.68,1.0233,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3502,2026-02,41.84,27.71,31.68,1.0233,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3502,2026-03,20.62,27.71,31.68,1.0233,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3502,2026-04,37.0,27.71,31.68,1.0233,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3502,2026-05,24.19,27.71,31.68,1.0233,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3504,2025-12,0.0,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3504,2026-01,0.0,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3504,2026-02,0.0,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3504,2026-03,0.0,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3504,2026-04,0.0,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD3504,2026-05,0.0,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351,2025-12,0.0,11.98,18.35,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351,2026-01,0.0,11.98,18.35,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351,2026-02,0.0,11.98,18.35,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351,2026-03,0.0,11.98,18.35,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351,2026-04,0.0,11.98,18.35,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351,2026-05,0.0,11.98,18.35,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351WR,2025-12,95.69,116.25,226.22,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351WR,2026-01,72.0,116.25,226.22,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351WR,2026-02,22.34,116.25,226.22,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351WR,2026-03,6.6,116.25,226.22,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351WR,2026-04,8.77,116.25,226.22,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351WR,2026-05,29.97,116.25,226.22,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351Y,2025-12,0.0,2.93,3.69,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351Y,2026-01,0.0,2.93,3.69,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351Y,2026-02,0.0,2.93,3.69,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351Y,2026-03,0.0,2.93,3.69,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351Y,2026-04,0.0,2.93,3.69,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD351Y,2026-05,0.0,2.93,3.69,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD353,2025-12,27.46,203.88,252.22,0.9597,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD353,2026-01,8.18,203.88,252.22,0.9597,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD353,2026-02,0.0,203.88,252.22,0.9597,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD353,2026-03,55.24,203.88,252.22,0.9597,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD353,2026-04,61.29,203.88,252.22,0.9597,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD353,2026-05,10.64,203.88,252.22,0.9597,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD353Y,2025-12,0.38,1.06,2.14,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD353Y,2026-01,0.0,1.06,2.14,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD353Y,2026-02,0.0,1.06,2.14,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD353Y,2026-03,0.0,1.06,2.14,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD353Y,2026-04,0.0,1.06,2.14,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD353Y,2026-05,0.0,1.06,2.14,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD355,2025-12,0.0,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD355,2026-01,0.0,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD355,2026-02,0.0,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD355,2026-03,0.0,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD355,2026-04,0.0,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD355,2026-05,0.0,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD355Y,2025-12,29.22,34.67,41.28,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD355Y,2026-01,0.0,34.67,41.28,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD355Y,2026-02,0.0,34.67,41.28,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD355Y,2026-03,0.0,34.67,41.28,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD355Y,2026-04,0.0,34.67,41.28,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD355Y,2026-05,0.0,34.67,41.28,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD361,2025-12,0.0,6.85,11.21,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD361,2026-01,0.0,6.85,11.21,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD361,2026-02,0.0,6.85,11.21,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD361,2026-03,0.0,6.85,11.21,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD361,2026-04,0.0,6.85,11.21,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD361,2026-05,0.0,6.85,11.21,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD362,2025-12,0.0,5.09,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD362,2026-01,0.0,5.09,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD362,2026-02,0.0,5.09,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD362,2026-03,0.0,5.09,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD362,2026-04,0.0,5.09,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD362,2026-05,0.0,5.09,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4002,2025-12,0.0,89.73,104.67,0.8072,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4002,2026-01,99.87,89.73,104.67,0.8072,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4002,2026-02,16.17,89.73,104.67,0.8072,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4002,2026-03,6.43,89.73,104.67,0.8072,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4002,2026-04,36.75,89.73,104.67,0.8072,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4002,2026-05,30.04,89.73,104.67,0.8072,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4002T,2025-12,10.96,7.97,10.48,0.6233,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4002T,2026-01,0.0,7.97,10.48,0.6233,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4002T,2026-02,0.0,7.97,10.48,0.6233,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4002T,2026-03,0.0,7.97,10.48,0.6233,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4002T,2026-04,0.0,7.97,10.48,0.6233,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4002T,2026-05,0.0,7.97,10.48,0.6233,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD400B,2025-12,40.41,40.49,50.11,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD400B,2026-01,0.0,40.49,50.11,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD400B,2026-02,0.0,40.49,50.11,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD400B,2026-03,0.0,40.49,50.11,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD400B,2026-04,7.95,40.49,50.11,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD400B,2026-05,7.95,40.49,50.11,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD400C,2025-12,0.75,5.6,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD400C,2026-01,0.0,5.6,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD400C,2026-02,0.0,5.6,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD400C,2026-03,0.0,5.6,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD400C,2026-04,0.0,5.6,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD400C,2026-05,0.0,5.6,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD401,2025-12,0.0,3.44,5.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD401,2026-01,0.0,3.44,5.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD401,2026-02,0.0,3.44,5.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD401,2026-03,0.0,3.44,5.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD401,2026-04,0.0,3.44,5.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD401,2026-05,0.0,3.44,5.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012,2025-12,97.15,124.01,165.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012,2026-01,3.47,124.01,165.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012,2026-02,20.27,124.01,165.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012,2026-03,21.38,124.01,165.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012,2026-04,47.61,124.01,165.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012,2026-05,58.46,124.01,165.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012B,2025-12,87.54,387.26,476.65,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012B,2026-01,67.16,387.26,476.65,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012B,2026-02,0.0,387.26,476.65,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012B,2026-03,21.87,387.26,476.65,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012B,2026-04,182.61,387.26,476.65,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012B,2026-05,95.76,387.26,476.65,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012T,2025-12,2.69,39.36,51.95,0.9825,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012T,2026-01,0.0,39.36,51.95,0.9825,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012T,2026-02,0.0,39.36,51.95,0.9825,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012T,2026-03,0.0,39.36,51.95,0.9825,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012T,2026-04,0.0,39.36,51.95,0.9825,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4012T,2026-05,0.0,39.36,51.95,0.9825,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4015,2025-12,1.97,942.55,1428.12,0.8614,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4015,2026-01,161.53,942.55,1428.12,0.8614,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD4015,2026-02,0.0,942.55,1428.12,0.8614,lgbm-v1,2026-04-11T02:53:17.769190Z
